year,month,day,hour,load,temp,tempf1,tempf2,tempf3,hum,humf1,humf2,humf3,ws,wsf1,wsf2,wsf3,cc,ccf1,ccf2,ccf3
2010,12,2,3,10590,37,31,32,31,31,22,22,23,11,6,6,5,4,7,7,7
2010,12,2,4,10969,37,31,31,31,30,22,22,23,12,6,6,6,3,7,8,9
2010,12,2,5,12193,36,31,30,30,27,22,22,23,12,6,6,6,3,7,8,9
2010,12,2,6,14405,35,31,30,30,26,22,22,23,11,7,6,6,3,8,8,9
2010,12,2,7,15529,35,31,30,31,26,22,22,23,11,6,6,6,3,8,8,8
2010,12,2,8,15677,36,32,32,33,26,23,23,23,8,7,7,7,2,7,8,8
2010,12,2,9,15778,37,34,35,35,26,23,23,23,13,8,8,8,2,7,7,8
2010,12,2,10,15835,39,35,37,38,22,23,24,24,12,9,9,9,2,7,7,8
2010,12,2,11,15738,41,37,39,39,25,23,23,24,11,9,9,9,2,8,7,8
2010,12,2,12,15583,42,38,41,41,25,23,23,23,11,9,9,9,2,8,7,7
2010,12,2,13,15532,42,39,42,42,24,23,23,23,12,9,8,9,2,8,7,7
2010,12,2,14,15444,43,39,43,41,24,23,22,23,12,10,9,9,2,8,7,6
2010,12,2,15,15646,42,38,42,41,22,23,22,22,13,10,8,9,2,8,7,6
2010,12,2,16,17030,40,38,41,40,22,23,21,22,11,9,8,9,3,8,7,5
2010,12,2,17,18189,38,36,39,39,23,22,22,23,9,8,8,8,3,8,7,5
2010,12,2,18,18152,37,35,38,37,23,22,22,23,9,9,8,8,3,8,7,5
2010,12,2,19,17818,35,35,37,36,22,22,22,23,8,8,7,7,2,8,7,5
2010,12,2,20,17202,34,34,36,35,22,22,22,23,8,9,8,7,2,7,7,5
2010,12,2,21,16073,33,33,35,34,22,22,22,23,8,9,8,7,1,7,7,4
2010,12,2,22,14516,33,32,34,33,23,22,22,22,9,9,8,7,1,7,6,4
2010,12,2,23,13036,32,32,33,33,23,22,21,22,9,10,8,7,2,7,6,3
2010,12,3,0,12084,32,33,32,33,23,23,21,23,9,10,8,8,1,8,8,8
2010,12,3,1,11602,31,33,32,32,23,23,21,23,7,9,8,8,1,8,8,7
2010,12,3,2,11358,29,32,31,32,22,23,21,23,6,9,8,8,2,8,7,6
2010,12,3,3,11357,30,32,30,31,23,22,21,23,6,9,8,9,2,8,7,6
2010,12,3,4,11730,29,32,30,30,23,22,20,23,6,9,9,9,3,8,7,5
2010,12,3,5,12876,30,31,29,30,23,22,21,22,6,10,9,10,3,8,6,5
2010,12,3,6,15009,30,31,29,29,23,21,21,22,5,10,10,10,4,8,6,5
2010,12,3,7,16180,30,31,29,29,23,21,21,22,6,9,11,11,4,7,6,4
2010,12,3,8,16444,31,33,31,31,24,21,21,22,6,10,11,12,4,7,6,4
2010,12,3,9,16510,33,34,33,33,25,21,21,22,7,11,12,13,4,7,6,4
2010,12,3,10,16478,36,35,35,36,25,22,22,22,7,12,12,14,4,7,6,4
2010,12,3,11,16356,37,37,37,37,25,22,21,22,11,12,13,15,4,7,6,4
2010,12,3,12,16200,38,38,39,38,23,22,21,22,10,13,13,15,4,8,6,4
2010,12,3,13,16174,38,38,40,39,23,22,21,22,11,12,13,15,6,8,6,4
2010,12,3,14,16060,38,38,41,39,23,22,21,21,10,13,12,14,7,8,6,4
2010,12,3,15,16223,38,37,40,39,23,22,20,21,12,12,12,14,6,8,6,5
2010,12,3,16,17467,38,36,39,38,23,21,20,21,10,11,12,13,6,9,6,5
2010,12,3,17,18170,37,35,38,37,23,21,20,21,11,10,11,12,6,9,6,5
2010,12,3,18,17832,36,34,37,36,23,21,20,21,11,9,10,12,7,8,6,6
2010,12,3,19,17313,36,33,35,34,23,21,20,21,10,9,10,11,7,8,6,6
2010,12,3,20,16715,35,32,34,33,23,20,20,21,10,9,10,11,6,8,6,6
2010,12,3,21,15830,34,32,33,33,23,20,20,21,10,9,10,11,7,8,6,6
2010,12,3,22,14559,34,31,32,32,24,20,20,20,11,8,10,11,6,8,6,6
2010,12,3,23,13198,34,31,31,32,24,20,19,20,12,9,10,11,6,8,6,6
2010,12,4,0,12217,33,29,29,31,24,17,17,19,11,8,8,9,6,4,4,4
2010,12,4,1,11661,33,28,28,30,23,17,17,18,11,8,8,9,5,4,4,4
2010,12,4,2,11351,32,27,27,29,23,16,17,18,10,7,8,8,3,4,5,4
2010,12,4,3,11254,32,27,27,29,23,16,17,18,12,7,8,8,2,4,6,4
2010,12,4,4,11370,32,26,26,28,22,16,17,18,13,7,8,8,3,4,6,5
2010,12,4,5,11812,32,26,25,28,22,15,17,18,14,7,8,9,4,4,6,5
2010,12,4,6,12718,32,26,25,27,21,16,16,18,13,8,9,9,3,5,6,5
2010,12,4,7,13613,31,27,26,27,20,16,17,18,14,7,8,10,3,5,6,5
2010,12,4,8,14549,32,28,28,28,20,15,17,18,14,8,9,10,3,6,6,5
2010,12,4,9,15062,33,29,30,31,20,16,17,18,14,8,9,10,3,6,7,5
2010,12,4,10,15212,35,31,33,33,20,16,18,18,12,10,9,10,4,7,7,6
2010,12,4,11,15110,37,33,35,34,20,16,18,19,15,10,9,10,4,7,7,6
2010,12,4,12,14889,38,34,37,36,20,16,18,19,13,10,9,10,4,7,8,6
2010,12,4,13,14643,38,35,38,37,20,17,18,19,15,10,9,10,4,7,7,6
2010,12,4,14,14513,39,35,38,37,20,17,17,18,13,11,9,10,3,8,8,7
2010,12,4,15,14721,38,34,38,36,20,16,17,18,15,11,10,10,3,8,7,7
2010,12,4,16,16154,36,33,37,35,19,17,17,18,14,10,9,10,3,8,7,7
2010,12,4,17,17242,34,31,36,35,19,17,17,19,12,9,9,9,4,7,7,7
2010,12,4,18,17044,33,31,34,33,19,17,17,19,11,9,8,9,5,7,7,7
2010,12,4,19,16624,33,30,33,32,18,17,18,20,11,8,8,8,4,7,7,7
2010,12,4,20,16097,31,29,32,31,18,17,18,19,9,9,8,8,4,7,7,6
2010,12,4,21,15377,30,29,32,31,18,17,18,19,9,8,9,8,3,6,8,6
2010,12,4,22,14341,29,28,31,30,18,16,18,18,9,8,9,8,3,6,8,5
2010,12,4,23,13216,29,28,30,29,18,16,17,17,11,8,9,8,4,6,8,5
2010,12,5,0,12267,29,27,27,28,18,15,16,17,11,8,8,8,4,6,5,4
2010,12,5,1,11687,28,27,26,28,17,16,16,16,10,8,8,8,5,5,5,4
2010,12,5,2,11367,27,27,26,27,17,16,16,16,8,8,7,8,5,6,6,4
2010,12,5,3,11268,27,27,26,27,17,16,16,17,8,8,8,9,6,6,6,4
2010,12,5,4,11339,27,26,25,26,17,16,16,17,9,9,9,10,5,5,6,5
2010,12,5,5,11675,27,26,25,25,17,16,16,17,8,9,10,11,7,6,7,5
2010,12,5,6,12295,27,26,25,25,17,16,16,16,9,10,11,11,7,6,7,5
2010,12,5,7,12977,26,26,26,25,17,16,16,16,7,9,11,12,6,6,7,5
2010,12,5,8,14006,27,28,27,27,17,16,17,16,6,10,12,14,6,6,7,6
2010,12,5,9,14754,29,29,30,29,17,16,17,16,11,12,14,15,6,7,7,6
2010,12,5,10,15087,30,31,32,31,17,15,17,16,11,14,15,17,6,6,7,6
2010,12,5,11,15220,31,32,34,33,17,15,17,16,12,14,16,18,7,7,8,7
2010,12,5,12,15228,31,33,36,34,17,15,17,16,12,15,16,18,6,8,8,7
2010,12,5,13,15144,32,34,37,35,16,15,16,15,13,15,16,19,7,7,8,7
2010,12,5,14,15068,33,34,37,35,16,14,15,15,15,15,16,19,7,8,8,7
2010,12,5,15,15329,32,33,36,35,17,14,15,15,12,14,16,19,6,8,8,8
2010,12,5,16,16966,31,32,36,34,16,14,14,15,10,13,16,19,6,8,7,8
2010,12,5,17,18123,30,31,34,33,16,14,15,15,11,12,15,17,6,8,7,8
2010,12,5,18,18017,29,30,33,32,16,14,15,16,11,12,13,17,6,8,8,8
2010,12,5,19,17642,29,29,32,31,16,14,15,16,8,11,13,15,5,7,8,9
2010,12,5,20,17008,28,29,31,31,17,14,15,16,8,12,13,15,5,7,8,9
2010,12,5,21,15878,28,28,30,30,17,14,15,15,10,11,13,15,7,8,8,9
2010,12,5,22,14407,28,28,29,30,16,14,15,16,10,11,13,15,7,7,9,9
2010,12,5,23,13106,27,28,29,30,16,15,15,16,9,12,13,15,6,8,9,9
2010,12,6,0,12231,26,28,27,28,15,15,13,15,8,12,12,14,5,10,8,7
2010,12,6,1,11798,26,27,26,27,15,15,14,15,9,11,12,14,5,9,9,8
2010,12,6,2,11681,25,27,26,27,15,15,14,15,9,11,11,14,4,9,8,8
2010,12,6,3,11722,24,27,26,26,15,15,15,15,9,11,12,14,5,9,8,8
2010,12,6,4,12136,24,26,27,26,16,15,15,15,11,10,12,14,6,9,8,8
2010,12,6,5,13394,24,26,26,25,16,15,15,15,11,11,12,14,4,9,8,8
2010,12,6,6,15589,25,26,26,24,15,15,15,15,12,11,12,13,5,9,8,8
2010,12,6,7,16766,25,26,27,25,15,15,15,15,13,10,12,13,6,9,8,8
2010,12,6,8,17067,26,27,28,26,15,14,16,15,13,11,14,14,6,9,8,7
2010,12,6,9,17160,28,28,30,29,15,15,16,15,13,12,15,15,6,8,8,7
2010,12,6,10,17243,28,30,32,31,14,14,17,15,19,13,15,16,6,8,8,7
2010,12,6,11,17221,29,31,34,33,14,14,16,15,18,14,16,17,7,8,8,7
2010,12,6,12,17111,30,32,36,34,14,15,16,15,18,14,16,18,6,9,8,7
2010,12,6,13,17042,30,33,36,35,15,15,16,15,18,14,17,18,6,8,8,7
2010,12,6,14,16959,31,33,37,35,14,15,15,15,20,15,15,18,7,9,7,7
2010,12,6,15,17216,30,32,36,35,14,15,15,14,19,14,14,17,6,8,7,7
2010,12,6,16,18743,29,31,36,34,14,15,14,14,16,13,13,16,5,8,7,7
2010,12,6,17,19863,28,30,35,32,14,15,14,14,17,12,12,15,6,8,6,7
2010,12,6,18,19751,28,29,33,31,15,14,14,15,16,11,12,14,6,8,7,7
2010,12,6,19,19327,27,28,32,30,15,14,14,15,13,10,12,13,7,8,6,6
2010,12,6,20,18583,27,28,31,30,16,14,14,14,14,11,11,13,7,7,6,6
2010,12,6,21,17271,28,27,30,29,15,14,14,14,16,11,10,12,7,6,6,5
2010,12,6,22,15675,28,26,29,28,14,14,13,13,16,11,9,12,7,6,5,5
2010,12,6,23,14071,27,26,28,27,14,14,13,13,13,10,9,12,6,6,5,5
2010,12,7,0,12951,28,26,27,26,15,13,14,14,17,10,10,11,7,6,6,6
2010,12,7,1,12382,27,25,26,26,14,12,14,13,14,9,10,11,5,5,5,5
2010,12,7,2,12146,27,25,25,25,15,12,14,13,13,9,9,11,3,5,6,5
2010,12,7,3,12128,26,24,25,25,15,12,13,13,13,9,10,11,5,5,6,4
2010,12,7,4,12448,27,24,24,24,14,11,13,13,13,10,10,11,4,5,6,4
2010,12,7,5,13649,26,23,24,23,13,11,13,12,13,9,10,11,6,5,6,3
2010,12,7,6,15812,26,23,23,22,14,10,12,12,10,10,10,11,5,5,6,3
2010,12,7,7,16848,26,23,23,22,14,10,12,11,11,9,10,11,5,5,6,3
2010,12,7,8,16973,27,24,24,23,14,9,12,11,11,10,12,12,4,5,6,3
